 11 2405.816303 1.452E-26 1.836E+00.01740.250 3391.1262-.01-.015270          0 0 1          0 1 0 14  0 14       13  0 13      464426307294713152    87.0   81.0
 11 2405.833690 7.147E-29 1.799E+00.01630.221 4506.73380.01-.015740          0 0 1          0 1 0 16  2 14       15  2 13      434233807294713152    99.0   93.0
 11 2405.861464 1.732E-29 8.756E-02.01750.221 3937.57210.04-.013790          0 0 1          0 1 0 15  1 14       15  1 15      434233807294713152    31.0   31.0
 11 2405.879344 5.692E-29 8.240E-01.04750.265 4125.59900.46-.027520          1 0 0          0 1 0 13  7  7       12  6  6      434233807294713152    27.0   25.0
 11 2405.951907 4.213E-29 1.135E-04.08140.315 2512.28290.69-.000550          1 0 0          0 1 0  9  3  6        9  0  9      534233807294713152    57.0   57.0
 11 2406.089831 5.066E-28 8.633E-01.02890.235 3939.83190.27-.003200          0 2 0          0 1 0 15  3 12       14  2 13      434223807294713152    93.0   87.0
 11 2406.163913 7.521E-29 9.199E-05.07890.371 2271.71230.70-.004580          1 0 0          0 1 0  6  6  1        6  3  4      534233807294713152    39.0   39.0
 11 2406.183275 1.911E-26 6.266E-03.08720.391 2000.86300.730.004620          0 2 0          0 1 0  6  6  1        5  1  4      564426307294713152    39.0   33.0
 11 2406.819061 4.616E-29 3.327E-04.07450.352 2439.95450.67-.004030          1 0 0          0 1 0  7  6  2        7  3  5      534233807294713152    15.0   15.0
 11 2407.099702 2.283E-29 1.689E+00.02710.221 4728.22110.22-.011180          0 0 1          0 1 0 16  3 13       15  3 12      434233807294713152    99.0   93.0
 11 2407.165781 1.882E-25 6.176E-02.09230.447 2000.86300.730.007440          0 0 1          0 1 0  6  3  3        5  1  4      574726305994163152    39.0   33.0
 11 2407.337526 2.037E-27 5.860E-07.08930.391  326.62550.730.003400          0 1 0          0 0 0  6  6  0        5  1  5      574223807260713049    13.0   11.0
 11 2407.365591 1.581E-28 9.219E-05.09290.412 1817.45120.730.007710          0 0 1          0 1 0  4  4  1        4  0  4      534233807294713152     9.0    9.0
 11 2407.515627 1.308E-27 3.512E-02.03680.221 2872.58050.37-.006770          0 1 0          0 0 0 16  4 12       15  3 13      474223807260713049    33.0   31.0
 11 2408.105060 1.242E-28 1.153E-01.09610.412 3375.29800.740.005300          0 1 1          0 2 0  5  2  3        4  0  4      434233807294713152    11.0    9.0
 11 2408.158839 3.579E-30 2.115E-02.07990.333 4071.73340.690.008110          0 1 1          0 2 0  8  4  4        8  2  7      432230807294713152    51.0   51.0
 11 2408.349781 2.282E-29 3.853E-02.03830.221 3937.57190.44-.002030          0 2 0          0 1 0 15  3 12       15  0 15      434233807294713152    93.0   93.0
 11 2408.357795 5.765E-27 1.168E-02.02620.235 2327.88380.410.002840          0 1 0          0 0 0 15  4 12       14  1 13      476426807287712349    31.0   29.0
 11 2408.616270 7.381E-30 1.251E+00.03030.250 4871.97880.28-.018420          1 0 0          0 1 0 14  9  6       13  8  5      432230807294713152    87.0   81.0
 11 2408.652853 2.459E-30 1.250E+00.03020.250 4871.94810.28-.018330          1 0 0          0 1 0 14  9  5       13  8  6      332230807294713152    29.0   27.0
